"","LOCID","LOCAL_INTERVAL_TIME","KWH","DTE","HR"
"1399","000018594EL000","2017-01-15 13:30:00.0",0.11,"2017/01/15","13:30"
"1400","000018594EL000","2017-01-15 13:45:00.0",0.024,"2017/01/15","13:45"
"1401","000018594EL000","2017-01-15 14:00:00.0",0.03,"2017/01/15","14:00"
"1402","000018594EL000","2017-01-15 14:15:00.0",0.035,"2017/01/15","14:15"
"1403","000018594EL000","2017-01-15 14:30:00.0",0.083,"2017/01/15","14:30"
"1404","000018594EL000","2017-01-15 14:45:00.0",0.185,"2017/01/15","14:45"
"1405","000018594EL000","2017-01-15 15:00:00.0",0.091,"2017/01/15","15:00"
"1406","000018594EL000","2017-01-15 15:15:00.0",0.065,"2017/01/15","15:15"
"1407","000018594EL000","2017-01-15 15:30:00.0",0.046,"2017/01/15","15:30"
"1408","000018594EL000","2017-01-15 15:45:00.0",0.185,"2017/01/15","15:45"
"1409","000018594EL000","2017-01-15 16:00:00.0",0.028,"2017/01/15","16:00"
"1410","000018594EL000","2017-01-15 16:15:00.0",0.044,"2017/01/15","16:15"
"1411","000018594EL000","2017-01-15 16:30:00.0",0.065,"2017/01/15","16:30"
"1412","000018594EL000","2017-01-15 16:45:00.0",0.08,"2017/01/15","16:45"
"1413","000018594EL000","2017-01-15 17:00:00.0",0.071,"2017/01/15","17:00"
"1414","000018594EL000","2017-01-15 17:15:00.0",0.088,"2017/01/15","17:15"
"1415","000018594EL000","2017-01-15 17:30:00.0",0.061,"2017/01/15","17:30"
"1416","000018594EL000","2017-01-15 17:45:00.0",0.305,"2017/01/15","17:45"
"1417","000018594EL000","2017-01-15 18:00:00.0",0.828,"2017/01/15","18:00"
"1418","000018594EL000","2017-01-15 18:15:00.0",0.606,"2017/01/15","18:15"
"1419","000018594EL000","2017-01-15 18:30:00.0",0.243,"2017/01/15","18:30"
"1420","000018594EL000","2017-01-15 18:45:00.0",0.622,"2017/01/15","18:45"
"1421","000018594EL000","2017-01-15 19:00:00.0",0.369,"2017/01/15","19:00"
"1422","000018594EL000","2017-01-15 19:15:00.0",0.65,"2017/01/15","19:15"
"1423","000018594EL000","2017-01-15 19:30:00.0",0.661,"2017/01/15","19:30"
"1424","000018594EL000","2017-01-15 19:45:00.0",0.795,"2017/01/15","19:45"
"1425","000018594EL000","2017-01-15 20:00:00.0",0.613,"2017/01/15","20:00"
"1426","000018594EL000","2017-01-15 20:15:00.0",0.419,"2017/01/15","20:15"
"1427","000018594EL000","2017-01-15 20:30:00.0",0.234,"2017/01/15","20:30"
"1428","000018594EL000","2017-01-15 20:45:00.0",0.069,"2017/01/15","20:45"
"1429","000018594EL000","2017-01-15 21:00:00.0",0.084,"2017/01/15","21:00"
"1430","000018594EL000","2017-01-15 21:15:00.0",0.064,"2017/01/15","21:15"
"1431","000018594EL000","2017-01-15 21:30:00.0",0.117,"2017/01/15","21:30"
"1432","000018594EL000","2017-01-15 21:45:00.0",0.079,"2017/01/15","21:45"
"1433","000018594EL000","2017-01-15 22:00:00.0",0.097,"2017/01/15","22:00"
"1434","000018594EL000","2017-01-15 22:15:00.0",0.066,"2017/01/15","22:15"
"1435","000018594EL000","2017-01-15 22:30:00.0",0.058,"2017/01/15","22:30"
"1436","000018594EL000","2017-01-15 22:45:00.0",0.046,"2017/01/15","22:45"
"1437","000018594EL000","2017-01-15 23:00:00.0",0.1,"2017/01/15","23:00"
"1438","000018594EL000","2017-01-15 23:15:00.0",0.069,"2017/01/15","23:15"
"1439","000018594EL000","2017-01-15 23:30:00.0",0.088,"2017/01/15","23:30"
"1440","000018594EL000","2017-01-15 23:45:00.0",0.074,"2017/01/15","23:45"
"1441","000018594EL000","2017-01-16 00:00:00.0",0.068,"2017/01/16","00:00"
"1442","000018594EL000","2017-01-16 00:15:00.0",0.06,"2017/01/16","00:15"
"1443","000018594EL000","2017-01-16 00:30:00.0",0.057,"2017/01/16","00:30"
"1444","000018594EL000","2017-01-16 00:45:00.0",0.067,"2017/01/16","00:45"
"1445","000018594EL000","2017-01-16 01:00:00.0",0.052,"2017/01/16","01:00"
"1446","000018594EL000","2017-01-16 01:15:00.0",0.068,"2017/01/16","01:15"
"1447","000018594EL000","2017-01-16 01:30:00.0",0.05,"2017/01/16","01:30"
"1448","000018594EL000","2017-01-16 01:45:00.0",0.066,"2017/01/16","01:45"
"1449","000018594EL000","2017-01-16 02:00:00.0",0.053,"2017/01/16","02:00"
"1450","000018594EL000","2017-01-16 02:15:00.0",0.081,"2017/01/16","02:15"
"1451","000018594EL000","2017-01-16 02:30:00.0",0.048,"2017/01/16","02:30"
"1452","000018594EL000","2017-01-16 02:45:00.0",0.056,"2017/01/16","02:45"
"1453","000018594EL000","2017-01-16 03:00:00.0",0.018,"2017/01/16","03:00"
"1454","000018594EL000","2017-01-16 03:15:00.0",0.064,"2017/01/16","03:15"
"1455","000018594EL000","2017-01-16 03:30:00.0",0.05,"2017/01/16","03:30"
"1456","000018594EL000","2017-01-16 03:45:00.0",0.067,"2017/01/16","03:45"
"1457","000018594EL000","2017-01-16 04:00:00.0",0.053,"2017/01/16","04:00"
"1458","000018594EL000","2017-01-16 04:15:00.0",0.064,"2017/01/16","04:15"
"1459","000018594EL000","2017-01-16 04:30:00.0",0.052,"2017/01/16","04:30"
"1460","000018594EL000","2017-01-16 04:45:00.0",0.065,"2017/01/16","04:45"
"1461","000018594EL000","2017-01-16 05:00:00.0",0.051,"2017/01/16","05:00"
"1462","000018594EL000","2017-01-16 05:15:00.0",0.065,"2017/01/16","05:15"
"1463","000018594EL000","2017-01-16 05:30:00.0",0.05,"2017/01/16","05:30"
"1464","000018594EL000","2017-01-16 05:45:00.0",0.075,"2017/01/16","05:45"
"1465","000018594EL000","2017-01-16 06:00:00.0",0.069,"2017/01/16","06:00"
"1466","000018594EL000","2017-01-16 06:15:00.0",0.051,"2017/01/16","06:15"
"1467","000018594EL000","2017-01-16 06:30:00.0",0.028,"2017/01/16","06:30"
"1468","000018594EL000","2017-01-16 06:45:00.0",0.077,"2017/01/16","06:45"
"1469","000018594EL000","2017-01-16 07:00:00.0",0.064,"2017/01/16","07:00"
"1470","000018594EL000","2017-01-16 07:15:00.0",0.06,"2017/01/16","07:15"
"1471","000018594EL000","2017-01-16 07:30:00.0",0.07,"2017/01/16","07:30"
"1472","000018594EL000","2017-01-16 07:45:00.0",0.115,"2017/01/16","07:45"
"1473","000018594EL000","2017-01-16 08:00:00.0",0.242,"2017/01/16","08:00"
"1474","000018594EL000","2017-01-16 08:15:00.0",0.151,"2017/01/16","08:15"
"1475","000018594EL000","2017-01-16 08:30:00.0",0.549,"2017/01/16","08:30"
"1476","000018594EL000","2017-01-16 08:45:00.0",0.07,"2017/01/16","08:45"
"1477","000018594EL000","2017-01-16 09:00:00.0",0.063,"2017/01/16","09:00"
"1478","000018594EL000","2017-01-16 09:15:00.0",0.053,"2017/01/16","09:15"
"1479","000018594EL000","2017-01-16 09:30:00.0",0.074,"2017/01/16","09:30"
"1480","000018594EL000","2017-01-16 09:45:00.0",0.052,"2017/01/16","09:45"
"1481","000018594EL000","2017-01-16 10:00:00.0",0.068,"2017/01/16","10:00"
"1482","000018594EL000","2017-01-16 10:15:00.0",0.048,"2017/01/16","10:15"
"1483","000018594EL000","2017-01-16 10:30:00.0",0.057,"2017/01/16","10:30"
"1484","000018594EL000","2017-01-16 10:45:00.0",0.104,"2017/01/16","10:45"
"1485","000018594EL000","2017-01-16 11:00:00.0",0.054,"2017/01/16","11:00"
"1486","000018594EL000","2017-01-16 11:15:00.0",0.079,"2017/01/16","11:15"
"1487","000018594EL000","2017-01-16 11:30:00.0",0.131,"2017/01/16","11:30"
"1488","000018594EL000","2017-01-16 11:45:00.0",0.072,"2017/01/16","11:45"
"1489","000018594EL000","2017-01-16 12:00:00.0",0.05,"2017/01/16","12:00"
"1490","000018594EL000","2017-01-16 12:15:00.0",0.107,"2017/01/16","12:15"
"1491","000018594EL000","2017-01-16 12:30:00.0",0.041,"2017/01/16","12:30"
"1492","000018594EL000","2017-01-16 12:45:00.0",0.026,"2017/01/16","12:45"
"1493","000018594EL000","2017-01-16 13:00:00.0",0.052,"2017/01/16","13:00"
"1494","000018594EL000","2017-01-16 13:15:00.0",0.025,"2017/01/16","13:15"
"1495","000018594EL000","2017-01-16 13:30:00.0",0.07,"2017/01/16","13:30"
"1496","000018594EL000","2017-01-16 13:45:00.0",0.057,"2017/01/16","13:45"
"1497","000018594EL000","2017-01-16 14:00:00.0",0.057,"2017/01/16","14:00"
"1498","000018594EL000","2017-01-16 14:15:00.0",0.06,"2017/01/16","14:15"
"1499","000018594EL000","2017-01-16 14:30:00.0",0.053,"2017/01/16","14:30"
"1500","000018594EL000","2017-01-16 14:45:00.0",0.029,"2017/01/16","14:45"
"1501","000018594EL000","2017-01-16 15:00:00.0",0.035,"2017/01/16","15:00"
"1502","000018594EL000","2017-01-16 15:15:00.0",0.038,"2017/01/16","15:15"
"1503","000018594EL000","2017-01-16 15:30:00.0",0.253,"2017/01/16","15:30"
"1504","000018594EL000","2017-01-16 15:45:00.0",0.108,"2017/01/16","15:45"
"1505","000018594EL000","2017-01-16 16:00:00.0",0.088,"2017/01/16","16:00"
"1506","000018594EL000","2017-01-16 16:15:00.0",0.102,"2017/01/16","16:15"
"1507","000018594EL000","2017-01-16 16:30:00.0",0.287,"2017/01/16","16:30"
"1508","000018594EL000","2017-01-16 16:45:00.0",0.386,"2017/01/16","16:45"
"1509","000018594EL000","2017-01-16 17:00:00.0",0.03,"2017/01/16","17:00"
"1510","000018594EL000","2017-01-16 17:15:00.0",0.118,"2017/01/16","17:15"
"1511","000018594EL000","2017-01-16 17:30:00.0",0.077,"2017/01/16","17:30"
"1512","000018594EL000","2017-01-16 17:45:00.0",0.21,"2017/01/16","17:45"
"1513","000018594EL000","2017-01-16 18:00:00.0",0.607,"2017/01/16","18:00"
"1514","000018594EL000","2017-01-16 18:15:00.0",0.118,"2017/01/16","18:15"
"1515","000018594EL000","2017-01-16 18:30:00.0",0.277,"2017/01/16","18:30"
"1516","000018594EL000","2017-01-16 18:45:00.0",0.205,"2017/01/16","18:45"
"1517","000018594EL000","2017-01-16 19:00:00.0",0.087,"2017/01/16","19:00"
"1518","000018594EL000","2017-01-16 19:15:00.0",0.069,"2017/01/16","19:15"
"1519","000018594EL000","2017-01-16 19:30:00.0",0.132,"2017/01/16","19:30"
"1520","000018594EL000","2017-01-16 19:45:00.0",0.213,"2017/01/16","19:45"
"1521","000018594EL000","2017-01-16 20:00:00.0",0.076,"2017/01/16","20:00"
"1522","000018594EL000","2017-01-16 20:15:00.0",0.108,"2017/01/16","20:15"
"1523","000018594EL000","2017-01-16 20:30:00.0",0.076,"2017/01/16","20:30"
"1524","000018594EL000","2017-01-16 20:45:00.0",0.078,"2017/01/16","20:45"
"1525","000018594EL000","2017-01-16 21:00:00.0",0.06,"2017/01/16","21:00"
"1526","000018594EL000","2017-01-16 21:15:00.0",0.063,"2017/01/16","21:15"
"1527","000018594EL000","2017-01-16 21:30:00.0",0.036,"2017/01/16","21:30"
"1528","000018594EL000","2017-01-16 21:45:00.0",0.02,"2017/01/16","21:45"
"1529","000018594EL000","2017-01-16 22:00:00.0",0.073,"2017/01/16","22:00"
"1530","000018594EL000","2017-01-16 22:15:00.0",0.057,"2017/01/16","22:15"
"1531","000018594EL000","2017-01-16 22:30:00.0",0.075,"2017/01/16","22:30"
"1532","000018594EL000","2017-01-16 22:45:00.0",0.051,"2017/01/16","22:45"
"1533","000018594EL000","2017-01-16 23:00:00.0",0.068,"2017/01/16","23:00"
"1534","000018594EL000","2017-01-16 23:15:00.0",0.032,"2017/01/16","23:15"
"1535","000018594EL000","2017-01-16 23:30:00.0",0.033,"2017/01/16","23:30"
"1536","000018594EL000","2017-01-16 23:45:00.0",0.025,"2017/01/16","23:45"
"1537","000018594EL000","2017-01-17 00:00:00.0",0.072,"2017/01/17","00:00"
"1538","000018594EL000","2017-01-17 00:15:00.0",0.073,"2017/01/17","00:15"
"1539","000018594EL000","2017-01-17 00:30:00.0",0.072,"2017/01/17","00:30"
"1540","000018594EL000","2017-01-17 00:45:00.0",0.072,"2017/01/17","00:45"
"1541","000018594EL000","2017-01-17 01:00:00.0",0.053,"2017/01/17","01:00"
"1542","000018594EL000","2017-01-17 01:15:00.0",0.065,"2017/01/17","01:15"
"1543","000018594EL000","2017-01-17 01:30:00.0",0.036,"2017/01/17","01:30"
"1544","000018594EL000","2017-01-17 01:45:00.0",0.086,"2017/01/17","01:45"
"1545","000018594EL000","2017-01-17 02:00:00.0",0.057,"2017/01/17","02:00"
"1546","000018594EL000","2017-01-17 02:15:00.0",0.093,"2017/01/17","02:15"
"1547","000018594EL000","2017-01-17 02:30:00.0",0.082,"2017/01/17","02:30"
"1548","000018594EL000","2017-01-17 02:45:00.0",0.076,"2017/01/17","02:45"
"1549","000018594EL000","2017-01-17 03:00:00.0",0.054,"2017/01/17","03:00"
"1550","000018594EL000","2017-01-17 03:15:00.0",0.073,"2017/01/17","03:15"
"1551","000018594EL000","2017-01-17 03:30:00.0",0.042,"2017/01/17","03:30"
"1552","000018594EL000","2017-01-17 03:45:00.0",0.048,"2017/01/17","03:45"
"1553","000018594EL000","2017-01-17 04:00:00.0",0.054,"2017/01/17","04:00"
"1554","000018594EL000","2017-01-17 04:15:00.0",0.082,"2017/01/17","04:15"
"1555","000018594EL000","2017-01-17 04:30:00.0",0.059,"2017/01/17","04:30"
"1556","000018594EL000","2017-01-17 04:45:00.0",0.068,"2017/01/17","04:45"
"1557","000018594EL000","2017-01-17 05:00:00.0",0.058,"2017/01/17","05:00"
"1558","000018594EL000","2017-01-17 05:15:00.0",0.067,"2017/01/17","05:15"
"1559","000018594EL000","2017-01-17 05:30:00.0",0.046,"2017/01/17","05:30"
"1560","000018594EL000","2017-01-17 05:45:00.0",0.025,"2017/01/17","05:45"
"1561","000018594EL000","2017-01-17 06:00:00.0",0.031,"2017/01/17","06:00"
"1562","000018594EL000","2017-01-17 06:15:00.0",0.073,"2017/01/17","06:15"
"1563","000018594EL000","2017-01-17 06:30:00.0",0.064,"2017/01/17","06:30"
"1564","000018594EL000","2017-01-17 06:45:00.0",0.061,"2017/01/17","06:45"
"1565","000018594EL000","2017-01-17 07:00:00.0",0.059,"2017/01/17","07:00"
"1566","000018594EL000","2017-01-17 07:15:00.0",0.065,"2017/01/17","07:15"
"1567","000018594EL000","2017-01-17 07:30:00.0",0.062,"2017/01/17","07:30"
"1568","000018594EL000","2017-01-17 07:45:00.0",0.056,"2017/01/17","07:45"
"1569","000018594EL000","2017-01-17 08:00:00.0",0.056,"2017/01/17","08:00"
"1570","000018594EL000","2017-01-17 08:15:00.0",0.11,"2017/01/17","08:15"
"1571","000018594EL000","2017-01-17 08:30:00.0",0.087,"2017/01/17","08:30"
"1572","000018594EL000","2017-01-17 08:45:00.0",0.089,"2017/01/17","08:45"
"1573","000018594EL000","2017-01-17 09:00:00.0",0.22,"2017/01/17","09:00"
"1574","000018594EL000","2017-01-17 09:15:00.0",0.099,"2017/01/17","09:15"
"1575","000018594EL000","2017-01-17 09:30:00.0",0.058,"2017/01/17","09:30"
"1576","000018594EL000","2017-01-17 09:45:00.0",0.033,"2017/01/17","09:45"
"1577","000018594EL000","2017-01-17 10:00:00.0",0.148,"2017/01/17","10:00"
"1578","000018594EL000","2017-01-17 10:15:00.0",0.335,"2017/01/17","10:15"
"1579","000018594EL000","2017-01-17 10:30:00.0",0.131,"2017/01/17","10:30"
"1580","000018594EL000","2017-01-17 10:45:00.0",0.075,"2017/01/17","10:45"
"1581","000018594EL000","2017-01-17 11:00:00.0",0.057,"2017/01/17","11:00"
"1582","000018594EL000","2017-01-17 11:15:00.0",0.053,"2017/01/17","11:15"
"1583","000018594EL000","2017-01-17 11:30:00.0",0.054,"2017/01/17","11:30"
"1584","000018594EL000","2017-01-17 11:45:00.0",0.056,"2017/01/17","11:45"
"1585","000018594EL000","2017-01-17 12:00:00.0",0.045,"2017/01/17","12:00"
"1586","000018594EL000","2017-01-17 12:15:00.0",0.039,"2017/01/17","12:15"
"1587","000018594EL000","2017-01-17 12:30:00.0",0.023,"2017/01/17","12:30"
"1588","000018594EL000","2017-01-17 12:45:00.0",0.055,"2017/01/17","12:45"
"1589","000018594EL000","2017-01-17 13:00:00.0",0.065,"2017/01/17","13:00"
"1590","000018594EL000","2017-01-17 13:15:00.0",0.055,"2017/01/17","13:15"
"1591","000018594EL000","2017-01-17 13:30:00.0",0.044,"2017/01/17","13:30"
"1592","000018594EL000","2017-01-17 13:45:00.0",0.028,"2017/01/17","13:45"
"1593","000018594EL000","2017-01-17 14:00:00.0",0.023,"2017/01/17","14:00"
"1594","000018594EL000","2017-01-17 14:15:00.0",0.022,"2017/01/17","14:15"
"1595","000018594EL000","2017-01-17 14:30:00.0",0.022,"2017/01/17","14:30"
"1596","000018594EL000","2017-01-17 14:45:00.0",0.057,"2017/01/17","14:45"
"1597","000018594EL000","2017-01-17 15:00:00.0",0.083,"2017/01/17","15:00"
"1598","000018594EL000","2017-01-17 15:15:00.0",0.061,"2017/01/17","15:15"
"1599","000018594EL000","2017-01-17 15:30:00.0",0.052,"2017/01/17","15:30"
"1600","000018594EL000","2017-01-17 15:45:00.0",0.029,"2017/01/17","15:45"
"1601","000018594EL000","2017-01-17 16:00:00.0",0.025,"2017/01/17","16:00"
"1602","000018594EL000","2017-01-17 16:15:00.0",0.019,"2017/01/17","16:15"
"1603","000018594EL000","2017-01-17 16:30:00.0",0.025,"2017/01/17","16:30"
"1604","000018594EL000","2017-01-17 16:45:00.0",0.049,"2017/01/17","16:45"
"1605","000018594EL000","2017-01-17 17:00:00.0",0.069,"2017/01/17","17:00"
"1606","000018594EL000","2017-01-17 17:15:00.0",0.061,"2017/01/17","17:15"
"1607","000018594EL000","2017-01-17 17:30:00.0",0.084,"2017/01/17","17:30"
"1608","000018594EL000","2017-01-17 17:45:00.0",0.22,"2017/01/17","17:45"
"1609","000018594EL000","2017-01-17 18:00:00.0",0.115,"2017/01/17","18:00"
"1610","000018594EL000","2017-01-17 18:15:00.0",0.031,"2017/01/17","18:15"
"1611","000018594EL000","2017-01-17 18:30:00.0",0.131,"2017/01/17","18:30"
"1612","000018594EL000","2017-01-17 18:45:00.0",0.092,"2017/01/17","18:45"
"1613","000018594EL000","2017-01-17 19:00:00.0",0.46,"2017/01/17","19:00"
"1614","000018594EL000","2017-01-17 19:15:00.0",0.102,"2017/01/17","19:15"
"1615","000018594EL000","2017-01-17 19:30:00.0",0.382,"2017/01/17","19:30"
"1616","000018594EL000","2017-01-17 19:45:00.0",0.09,"2017/01/17","19:45"
"1617","000018594EL000","2017-01-17 20:00:00.0",0.086,"2017/01/17","20:00"
"1618","000018594EL000","2017-01-17 20:15:00.0",0.064,"2017/01/17","20:15"
"1619","000018594EL000","2017-01-17 20:30:00.0",0.049,"2017/01/17","20:30"
"1620","000018594EL000","2017-01-17 20:45:00.0",0.105,"2017/01/17","20:45"
"1621","000018594EL000","2017-01-17 21:00:00.0",0.041,"2017/01/17","21:00"
"1622","000018594EL000","2017-01-17 21:15:00.0",0.058,"2017/01/17","21:15"
"1623","000018594EL000","2017-01-17 21:30:00.0",0.072,"2017/01/17","21:30"
"1624","000018594EL000","2017-01-17 21:45:00.0",0.075,"2017/01/17","21:45"
"1625","000018594EL000","2017-01-17 22:00:00.0",0.062,"2017/01/17","22:00"
"1626","000018594EL000","2017-01-17 22:15:00.0",0.049,"2017/01/17","22:15"
"1627","000018594EL000","2017-01-17 22:30:00.0",0.037,"2017/01/17","22:30"
"1628","000018594EL000","2017-01-17 22:45:00.0",0.031,"2017/01/17","22:45"
"1629","000018594EL000","2017-01-17 23:00:00.0",0.044,"2017/01/17","23:00"
"1630","000018594EL000","2017-01-17 23:15:00.0",0.083,"2017/01/17","23:15"
"1631","000018594EL000","2017-01-17 23:30:00.0",0.072,"2017/01/17","23:30"
"1632","000018594EL000","2017-01-17 23:45:00.0",0.058,"2017/01/17","23:45"
"1633","000018594EL000","2017-01-18 00:00:00.0",0.071,"2017/01/18","00:00"
"1634","000018594EL000","2017-01-18 00:15:00.0",0.037,"2017/01/18","00:15"
"1635","000018594EL000","2017-01-18 00:30:00.0",0.039,"2017/01/18","00:30"
"1636","000018594EL000","2017-01-18 00:45:00.0",0.013,"2017/01/18","00:45"
"1637","000018594EL000","2017-01-18 01:00:00.0",0.062,"2017/01/18","01:00"
"1638","000018594EL000","2017-01-18 01:15:00.0",0.068,"2017/01/18","01:15"
"1639","000018594EL000","2017-01-18 01:30:00.0",0.082,"2017/01/18","01:30"
"1640","000018594EL000","2017-01-18 01:45:00.0",0.052,"2017/01/18","01:45"
"1641","000018594EL000","2017-01-18 02:00:00.0",0.064,"2017/01/18","02:00"
"1642","000018594EL000","2017-01-18 02:15:00.0",0.015,"2017/01/18","02:15"
"1643","000018594EL000","2017-01-18 02:30:00.0",0.04,"2017/01/18","02:30"
"1644","000018594EL000","2017-01-18 02:45:00.0",0.014,"2017/01/18","02:45"
"1645","000018594EL000","2017-01-18 03:00:00.0",0.067,"2017/01/18","03:00"
"1646","000018594EL000","2017-01-18 03:15:00.0",0.058,"2017/01/18","03:15"
"1647","000018594EL000","2017-01-18 03:30:00.0",0.071,"2017/01/18","03:30"
"1648","000018594EL000","2017-01-18 03:45:00.0",0.051,"2017/01/18","03:45"
"1649","000018594EL000","2017-01-18 04:00:00.0",0.054,"2017/01/18","04:00"
"1650","000018594EL000","2017-01-18 04:15:00.0",0.022,"2017/01/18","04:15"
"1651","000018594EL000","2017-01-18 04:30:00.0",0.03,"2017/01/18","04:30"
"1652","000018594EL000","2017-01-18 04:45:00.0",0.023,"2017/01/18","04:45"
"1653","000018594EL000","2017-01-18 05:00:00.0",0.079,"2017/01/18","05:00"
"1654","000018594EL000","2017-01-18 05:15:00.0",0.057,"2017/01/18","05:15"
"1655","000018594EL000","2017-01-18 05:30:00.0",0.061,"2017/01/18","05:30"
"1656","000018594EL000","2017-01-18 05:45:00.0",0.057,"2017/01/18","05:45"
"1657","000018594EL000","2017-01-18 06:00:00.0",0.043,"2017/01/18","06:00"
"1658","000018594EL000","2017-01-18 06:15:00.0",0.029,"2017/01/18","06:15"
"1659","000018594EL000","2017-01-18 06:30:00.0",0.051,"2017/01/18","06:30"
"1660","000018594EL000","2017-01-18 06:45:00.0",0.07,"2017/01/18","06:45"
"1661","000018594EL000","2017-01-18 07:00:00.0",0.062,"2017/01/18","07:00"
"1662","000018594EL000","2017-01-18 07:15:00.0",0.083,"2017/01/18","07:15"
"1663","000018594EL000","2017-01-18 07:30:00.0",0.076,"2017/01/18","07:30"
"1664","000018594EL000","2017-01-18 07:45:00.0",0.118,"2017/01/18","07:45"
"1665","000018594EL000","2017-01-18 08:00:00.0",0.039,"2017/01/18","08:00"
"1666","000018594EL000","2017-01-18 08:15:00.0",0.051,"2017/01/18","08:15"
"1667","000018594EL000","2017-01-18 08:30:00.0",0.084,"2017/01/18","08:30"
"1668","000018594EL000","2017-01-18 08:45:00.0",0.22,"2017/01/18","08:45"
